,0,text,polarity,subjectivity,sentiment,neg,neu,pos,compound
1456,@simonrickard7 My electric supplier is a high green source provider so my car charges are ethical I think. I know what you mean though.,  my electric supplier is a high green source provider so my car charges are ethical i think  i know what you mean though ,-0.038125,0.531875,positive,0.1,0.761,0.139,0.235
1457,"जल्द आने वाली है भारत की 'सबसे छोटी कार'! टेस्टिंग शुरू, नजर आए कई शानदार फीचर्स

#MGMotor #MGZSEV #electriccar… https://t.co/m6waPr1Kuz",                                                                                   mgmotor  mgzsev  electriccar   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1458,"RT @spectator: Jonathan Miller presents his case against going green: ‘I bought an electric car and wish I hadn’t’. Read on, then subscribe…", jonathan miller presents his case against going green   i bought an electric car and wish i hadn t   read on  then subscribe ,-0.2,0.3,positive,0.0,0.87,0.13,0.4019
1462,"@Brooksie17 @christopherhope It's better to maintain an existing ICE car than buy a new electric one. However, when… https://t.co/cpxSX47RZL",    it s better to maintain an existing ice car than buy a new electric one  however  when   ,0.3181818181818182,0.4772727272727273,positive,0.0,0.828,0.172,0.4404
1463,@bhash any update sir on electric car,  any update sir on electric car,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1466,"Some of the most frequently asked questions about electric cars…

https://t.co/N2IajstcT9

#electriccars #electricrevolution #HaltonHour",some of the most frequently asked questions about electric cars       electriccars  electricrevolution  haltonhour,0.3,0.4,neutral,0.0,1.0,0.0,0.0
1467,"The most powerful production car #Peugeot has ever produced with 360hp, offering up to 26-mile electric driving ran… https://t.co/jng3hH85WW",the most powerful production car  peugeot has ever produced with 360hp  offering up to 26 mile electric driving ran   ,0.4,0.75,positive,0.0,0.853,0.147,0.4754
1468,#Microlino is what we call intelligent and #SustainableMobility: a fully electric two-seater car with a 75% vegetab… https://t.co/nBwkrEBTrd, microlino is what we call intelligent and  sustainablemobility  a fully electric two seater car with a 75  vegetab   ,0.8,0.9,positive,0.0,0.833,0.167,0.4588
1470,"Used #Tesla Model X 2018 Car For Sale

Fuel type: Electric 
Mileage: 20,000 
Transmission: Automatic 
Engine size:… https://t.co/Yb4E8cesAN",used  tesla model x 2018 car for sale  fuel type  electric  mileage  20 000  transmission  automatic  engine size    ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1471,“Recycling advanced batteries presents an enormous opportunity for America to support the creation of a secure and… https://t.co/66mrMapEN7, recycling advanced batteries presents an enormous opportunity for america to support the creation of a secure and   ,0.26666666666666666,0.7000000000000001,positive,0.0,0.478,0.522,0.875
1472,"On the #AutoTraderPodcast this week 👌
 
We dive into counterfeit car parts, hijacking hotspots, what to do when you… https://t.co/1XFi8sbl5d",on the  autotraderpodcast this week     we dive into counterfeit car parts  hijacking hotspots  what to do when you   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1473,"RT @SABCNetwork: This year, President Cyril Ramaphosa launched an electric vehicle plant with a Japanese car manufacturing company &amp; a Germ…", this year  president cyril ramaphosa launched an electric vehicle plant with a japanese car manufacturing company  amp  a germ ,0.0,0.0,positive,0.0,0.914,0.086,0.128
1474,"@AngelaCahill17 @JakeBerry We lived in an apartment, looked at electric car, not a Tesla, but just not practical fo… https://t.co/8RvKxPcFWa",    we lived in an apartment  looked at electric car  not a tesla  but just not practical fo   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1478,"Get the golfer in your life the perfect xmas present – an electric car! 
https://t.co/2sZppCMV44 https://t.co/okvOi751Ov",get the golfer in your life the perfect xmas present   an electric car      ,0.5,0.5,positive,0.0,0.764,0.236,0.5719
1481,"@volvocars I have an electrician coming tomorrow morning to install a power socket in my garage for charging.

Once… https://t.co/HZfDXzYTu9",  i have an electrician coming tomorrow morning to install a power socket in my garage for charging   once   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1485,"RT @RaySchneiders: Yes, this is an electric car in tandem with a Gasoline ⛽️ generator that is plugged into the electric car! https://t.co/…", yes  this is an electric car in tandem with a gasoline    generator that is plugged into the electric car   ,0.0,0.0,positive,0.0,0.863,0.137,0.4019
1486,"@DavidZipper Electric vehicles aren't here to save the planet, they're here to save the car industry.",  electric vehicles aren t here to save the planet  they re here to save the car industry ,0.0,0.0,positive,0.0,0.686,0.314,0.7506
1489,@jwilf @craigmelson @bodgeit1 @James_BG If 50% of the car owners in this street switched to electric where are you… https://t.co/pRFzdXyDQc,        bg if 50  of the car owners in this street switched to electric where are you   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1490,"This year, President Cyril Ramaphosa launched an electric vehicle plant with a Japanese car manufacturing company &amp;… https://t.co/tV1CwhWKwe",this year  president cyril ramaphosa launched an electric vehicle plant with a japanese car manufacturing company  amp    ,0.0,0.0,positive,0.0,0.909,0.091,0.128
1496,"It's a CAR, it's just an electric covered wagon!",it s a car  it s just an electric covered wagon ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1500,@elonmusk @unusual_whales You’re just mad Biden didn’t push your electric car,    whales you re just mad biden didn t push your electric car,-0.625,1.0,negative,0.242,0.758,0.0,-0.4939
1501,@elonmusk Hey remember when you were the cool electric car/rockets guy? Now you're the guy who thinks it's importan… https://t.co/3V3vWmw6kT,  hey remember when you were the cool electric car rockets guy  now you re the guy who thinks it s importan   ,0.35,0.65,positive,0.0,0.892,0.108,0.3182
1502,"@nomenloony @ItsLesleyFergs @citycyclists No, you're significantly reducing the trip hazard that you've created. Th… https://t.co/IuWiheyS8e",      no  you re significantly reducing the trip hazard that you ve created  th   ,0.375,0.875,negative,0.145,0.724,0.132,-0.0516
1503,@RisingWarrior3 Think about how much your body parts  are worth to a dying Chinese leader. I could buy an electric car. HA HA HA.,  think about how much your body parts  are worth to a dying chinese leader  i could buy an electric car  ha ha ha ,0.16666666666666666,0.10000000000000002,positive,0.0,0.651,0.349,0.7964
1504,@TrevorWaite4 Car audio is ok I’m talking about the bug at the moment where cars turn into Electric cars 👍,  car audio is ok i m talking about the bug at the moment where cars turn into electric cars  ,0.5,0.5,positive,0.0,0.879,0.121,0.296
1505,"RT @piamariemcken: I’m not sure, car loan at insurance most people cannot afford, how much more on electric vehicle?", i m not sure  car loan at insurance most people cannot afford  how much more on electric vehicle ,0.25,0.6296296296296297,negative,0.116,0.884,0.0,-0.2411
1506,@James_BG It takes a lot longer to charge an electric car.,  bg it takes a lot longer to charge an electric car ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1511,@JakeBerry Technology exists to retrofit street lights as electric car charging points. They're being piloted (in s… https://t.co/JGRBIafv7S,  technology exists to retrofit street lights as electric car charging points  they re being piloted  in s   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1513,"RT @sarashni: Picture your future…
 
You have #Stage_6 ! You have no electricity at home and you can’t leave bec you can’t charge your elec…", picture your future    you have  stage 6   you have no electricity at home and you can t leave bec you can t charge your elec ,0.0,0.125,negative,0.145,0.855,0.0,-0.34
1514,RT @DickDelingpole: The poor kid was traumatised. In tears. Wouldn’t get into the car because it’s not electric and is therefore killing al…, the poor kid was traumatised  in tears  wouldn t get into the car because it s not electric and is therefore killing al ,-0.4,0.6,negative,0.43,0.57,0.0,-0.9153
1517,"@citycyclists Should say - 

Caution! I’m a mong and follow the current thing. My government told me electric cars… https://t.co/C6N9kdO3TE",  should say     caution  i m a mong and follow the current thing  my government told me electric cars   ,0.0,0.4,neutral,0.0,1.0,0.0,0.0
1518,"Dollhouse 6V Bumper Car, Battery Powered, Electric Ride on By Flybar, W/ Charger https://t.co/1wLc5kq27g eBay https://t.co/KrYKl9AzNP",dollhouse 6v bumper car  battery powered  electric ride on by flybar  w  charger   ebay  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1519,William Morrison obtained a patent in 1891 for his invention of improved storage batteries that led to the first pr… https://t.co/4KrEl5fdke,william morrison obtained a patent in 1891 for his invention of improved storage batteries that led to the first pr   ,0.25,0.3333333333333333,positive,0.0,0.853,0.147,0.4767
1524,RT @LivioFilice: With domestic subsidies scheduled to be scaled back next year expect #lithium #battery prices to fall back 5-10%. #EnergyS…, with domestic subsidies scheduled to be scaled back next year expect  lithium  battery prices to fall back 5 10    energys ,0.0,0.025,neutral,0.0,1.0,0.0,0.0
1528,"100% electric car made in Sierra Leone 🇸🇱. 
It can take up to 10 people including someone inside wheelchair!
Isn't… https://t.co/NwfaVSONka",100  electric car made in sierra leone      it can take up to 10 people including someone inside wheelchair  isn t   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1530,"@_dmoser @BoswachterTim Me on a bike with average diet: 270 gram CO₂/km.
Diesel car: 130 gram CO₂/km.

Fossil free… https://t.co/sfSoqZx7M6",  dmoser   me on a bike with average diet  270 gram co  km  diesel car  130 gram co  km   fossil free   ,0.125,0.6,positive,0.0,0.845,0.155,0.5106
1531,"Electric car drivers SLAMMED by motorist in parking row - but people are divided

 https://t.co/zSK6WGs8JG",electric car drivers slammed by motorist in parking row   but people are divided    ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1533,Agree with this - issue is that car ownership is an ideology that’s deeply materially incarnated in how cities and… https://t.co/JGqddujLpN,agree with this   issue is that car ownership is an ideology that s deeply materially incarnated in how cities and   ,0.0,0.4,positive,0.0,0.878,0.122,0.3612
1534,"@christopherhope hello, diesel driver here. diesel is filthy. better mileage than petrol, sure. but it’s filthy. th… https://t.co/2VlNtFgzhC",  hello  diesel driver here  diesel is filthy  better mileage than petrol  sure  but it s filthy  th   ,-0.15000000000000002,0.8472222222222222,positive,0.0,0.795,0.205,0.3818
1536,@MatthewStadlen Bet you're ok with slave labour mining for your electric car materials though,  bet you re ok with slave labour mining for your electric car materials though,0.5,0.5,positive,0.0,0.855,0.145,0.296
1537,The shitty part about having an electric car outside of California/Mediterranean is that it doesn't give off any wa… https://t.co/qH8dJGlHWA,the shitty part about having an electric car outside of california mediterranean is that it doesn t give off any wa   ,0.0,0.05,negative,0.159,0.841,0.0,-0.5574
1539,Like cool they're better than gas cars but still a gas car is just a really shit train no? And an electric car is j… https://t.co/YhKwhfgGT5,like cool they re better than gas cars but still a gas car is just a really shit train no  and an electric car is j   ,0.21666666666666665,0.65,negative,0.268,0.565,0.168,-0.7339
1540,@OmarAlghabra @HondaCanada Most Canadians can hardly afford to feed themselves and their families given how expensi… https://t.co/pzpBKKwlii,    most canadians can hardly afford to feed themselves and their families given how expensi   ,0.10416666666666666,0.5208333333333333,neutral,0.0,1.0,0.0,0.0
1544,"RT @vonagathos: Anyway, remember Tari promised na bibilhin kita car na masasakyan mo? Surprise! Tari bought this electric car for you para…", anyway  remember tari promised na bibilhin kita car na masasakyan mo  surprise  tari bought this electric car for you para ,0.0,0.0,positive,0.0,0.796,0.204,0.5574
1547,@ianeditz The more I hear about the farce that is charging service stations the more I'm amazed car manufacturers m… https://t.co/JTlJBK2veV,  the more i hear about the farce that is charging service stations the more i m amazed car manufacturers m   ,0.19999999999999998,0.5,positive,0.134,0.693,0.173,0.2006
1548,@AyoCaesar I spoke to one of the world's largest car dealerships regarding the implementation of road tax on electr… https://t.co/dfVoDVyLAx,  i spoke to one of the world s largest car dealerships regarding the implementation of road tax on electr   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1549,Electric car in 1861 https://t.co/YnaKilB6UK,electric car in 1861  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1550,"'The new baby #Tesla model will sit below the Model 3 in the brand’s all-electric line-up'

https://t.co/JxwY6JBihj", the new baby  tesla model will sit below the model 3 in the brand s all electric line up    ,0.13636363636363635,0.45454545454545453,neutral,0.0,1.0,0.0,0.0
1551,"@AyoCaesar @EidolicKat No lampost chargers and often i'm parking 100's of metres away from my (4th floor) flat, It… https://t.co/aXB8IIunHq",    no lampost chargers and often i m parking 100 s of metres away from my  4th floor  flat  it   ,-0.025,0.125,negative,0.128,0.872,0.0,-0.296
1552,"RT @ColinNevard: @NickCraddy @GBNEWS Your right there I have just passed local food bank and the majority of cars in car park are Jags, Mer…",     your right there i have just passed local food bank and the majority of cars in car park are jags  mer ,0.14285714285714285,0.26785714285714285,neutral,0.0,1.0,0.0,0.0
1554,BYD may launch first sodium-ion battery electric car in 2023 https://t.co/KX2k2mkxdJ,byd may launch first sodium ion battery electric car in 2023  ,0.25,0.3333333333333333,neutral,0.0,1.0,0.0,0.0
1555,@FoxNews Stay off the Jet.Walk get a Electric Car stay Home.,  stay off the jet walk get a electric car stay home ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1557,"@bitbased @ATinyGreenCell @DrChrisCombs Even better with an electric car, because you can turn on the heating 10 mi… https://t.co/U1B7aljiOE",      even better with an electric car  because you can turn on the heating 10 mi   ,0.5,0.5,positive,0.0,0.828,0.172,0.4404
1559,"@James_BG Electric vehicle charging needs to be done overnight. Filling a car with petrol takes 5 minutes, electric… https://t.co/9Q2dBFQri3",  bg electric vehicle charging needs to be done overnight  filling a car with petrol takes 5 minutes  electric   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1560,"@DineshDSouza @BetteMidler That's hilarious! We all do recycling. Problem is government scams were exposed, showing… https://t.co/4ZkPRJadCc",    that s hilarious  we all do recycling  problem is government scams were exposed  showing   ,0.5,1.0,negative,0.4,0.462,0.138,-0.6249
1561,RT @Roysterdamus: @PGDynes @pmagn Personal transport based on a moving living room needs to 🛑 STOP! The car needs to go the way of the Dodo…,     personal transport based on a moving living room needs to   stop  the car needs to go the way of the dodo ,0.0,0.3,negative,0.104,0.896,0.0,-0.296
1563,You are as irrelevant as an electric car in Malaysia,you are as irrelevant as an electric car in malaysia,-0.5,1.0,neutral,0.0,1.0,0.0,0.0
1564,"RT @raimonick: Electric cars are not only eco-friendly, but they also provide a smooth and quiet ride. Let's discuss the benefits of owning…", electric cars are not only eco friendly  but they also provide a smooth and quiet ride  let s discuss the benefits of owning ,0.19375,0.5833333333333334,positive,0.075,0.785,0.14,0.379
1565,@JakeBerry my neighbour in York has an electric car and a drive with a charger on our terraced street - her house i… https://t.co/lhyswhqMKb,  my neighbour in york has an electric car and a drive with a charger on our terraced street   her house i   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1566,@ballp36 @MikeCarlton01 Of every $1 of petrol that you put into your car - 6 cents move the car and driver and 94 c… https://t.co/AwWHPupmvX,    of every  1 of petrol that you put into your car   6 cents move the car and driver and 94 c   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1567,RT @MarysLinoprints: @citycyclists It would be fairly simple (&amp; cost effective) to provide electric plug in points within current lamp post…,   it would be fairly simple   amp  cost effective  to provide electric plug in points within current lamp post ,0.19999999999999998,0.5190476190476191,positive,0.0,0.846,0.154,0.4767
1568,Randomness.... Old School Technology.. Electric Car 1922... https://t.co/sQWf9DFYvj,randomness     old school technology   electric car 1922     ,0.1,0.2,neutral,0.0,1.0,0.0,0.0
1569,@ecscheme I want an electric car but what I'm the hell is that monstrosity in the image,  i want an electric car but what i m the hell is that monstrosity in the image,0.0,0.0,negative,0.327,0.614,0.059,-0.8047
1572,@jonburkeUK @StevePeers What does charging infrastructure look like “up north” or anywhere where you don’t have ass… https://t.co/dJIJmNVnSv,    what does charging infrastructure look like  up north  or anywhere where you don t have ass   ,0.0,0.0,negative,0.184,0.684,0.132,-0.25
1575,Does filling a petrol tank take the same time as charging an electric car? https://t.co/2HUSepyQpY,does filling a petrol tank take the same time as charging an electric car   ,0.0,0.125,neutral,0.0,1.0,0.0,0.0
1576,@AyoCaesar @JakeBerry Or in this case: I can't switch to an electric car because there's no place to charge it. Why… https://t.co/QC5K3wcwF1,    or in this case  i can t switch to an electric car because there s no place to charge it  why   ,0.0,0.0,negative,0.115,0.885,0.0,-0.296
1577,#百家乐 It's quite clear that the electric car is technically feasible https://t.co/OtuOMYZyjx,     it s quite clear that the electric car is technically feasible  ,0.05000000000000001,0.24166666666666664,positive,0.0,0.757,0.243,0.4391
1578,"@elonmusk 
Japan &amp; South Korean car makers taking over electric car market in 2023-2025 !! Tesla downfall starts now !! 
what next ?",   japan  amp  south korean car makers taking over electric car market in 2023 2025    tesla downfall starts now     what next  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1579,@AyoCaesar There speaks someone who doesn't have an electric car .,  there speaks someone who doesn t have an electric car  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1580,https://t.co/cBqaSbyd9v, ,0.0,0.0,neutral,0.0,0.0,0.0,0.0
1581,Listen if you sitting passenger in a car that has electric windows for the life of me please press and hold to get… https://t.co/UHQVrYNRBm,listen if you sitting passenger in a car that has electric windows for the life of me please press and hold to get   ,0.0,0.0,positive,0.0,0.901,0.099,0.3182
1583,@AllunDavies Probably can’t do that in an Electric Car 🤷🏾‍♂️ long live fossil fuel,  probably can t do that in an electric car       long live fossil fuel,0.043181818181818175,0.45,neutral,0.0,1.0,0.0,0.0
1584,"Ola Electric Car Unveiled With More than 500km Range: Design, features and more https://t.co/hPX8c5a3gD",ola electric car unveiled with more than 500km range  design  features and more  ,0.5,0.5,neutral,0.0,1.0,0.0,0.0
1585,"Anyway, remember Tari promised na bibilhin kita car na masasakyan mo? Surprise! Tari bought this electric car for y… https://t.co/FuhuCUSNB0",anyway  remember tari promised na bibilhin kita car na masasakyan mo  surprise  tari bought this electric car for y   ,0.0,0.0,positive,0.0,0.777,0.223,0.5574
1587,"Check out this product 😍 HG-788 Electric Deformation Dinosaur Chariot Deformed Dinosaur Racing Car... 😍 
 starting… https://t.co/EPbE5WO4pz",check out this product   hg 788 electric deformation dinosaur chariot deformed dinosaur racing car        starting   ,0.0,0.1,neutral,0.0,1.0,0.0,0.0
1589,"Check out this product 😍 Kids Ride On Car Licensed Land Rover 12V Electric Car Toys Battery Remote White 😍 
Get it… https://t.co/Yg1h1kRDrZ",check out this product   kids ride on car licensed land rover 12v electric car toys battery remote white    get it   ,-0.05,0.1,neutral,0.0,1.0,0.0,0.0
1590,"""I'm Givin' Her All She's Got, Captain!""

I guess that right now, wouldn't be the best time to be plugging in your… https://t.co/rrTVsllLYv", i m givin  her all she s got  captain    i guess that right now  wouldn t be the best time to be plugging in your   ,0.6428571428571428,0.4178571428571428,positive,0.0,0.819,0.181,0.6369
1591,@MikeCarlton01 Our neighbours are storing their solar power in their electric CAR battery!,  our neighbours are storing their solar power in their electric car battery ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1592,"#BenefitInKind is a tax paid by employees on non-salary perks.

Every car has a calculated BIK percentage and, by c… https://t.co/eVjEi7IlMI", benefitinkind is a tax paid by employees on non salary perks   every car has a calculated bik percentage and  by c   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1593,@RichWilfong @dbongino I know you don't really think that Joe Biden got the price of gas back down. Maybe he had no… https://t.co/xGlPSm8EVl,    i know you don t really think that joe biden got the price of gas back down  maybe he had no   ,0.014814814814814808,0.16296296296296298,negative,0.109,0.891,0.0,-0.296
1594,@BambinoJalapeno Wait till they see what uranium and lithium mining do it’s funny the whole argument against peto v… https://t.co/cwZvmSNz9f,  wait till they see what uranium and lithium mining do it s funny the whole argument against peto v   ,0.225,0.7,positive,0.123,0.735,0.142,0.1027
1595,"Rolls-Royce Spectre: full details on the new super-luxury electric car 
https://t.co/KEnsXFxayt 
#motortrade… https://t.co/42muMePqYz",rolls royce spectre  full details on the new super luxury electric car      motortrade   ,0.2732323232323232,0.5570707070707072,positive,0.0,0.755,0.245,0.5994
1597,"Special offer Tesla Y RWD in stock for December delivery.

Based in Contract Hire - 12 x 47 8k pa

#tesla #modely… https://t.co/R7ga8YXDh4",special offer tesla y rwd in stock for december delivery   based in contract hire   12 x 47 8k pa   tesla  modely   ,0.35714285714285715,0.5714285714285714,positive,0.0,0.87,0.13,0.4019
1598,"@JakeBerry The terraced houses on my street, that I rent on, up north in Manchester cost over 500k, and have both l… https://t.co/rSzNugS0DW",  the terraced houses on my street  that i rent on  up north in manchester cost over 500k  and have both l   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1602,@francis_scarr My car is electric tho..,  scarr my car is electric tho  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1604,"RT @marketsday: The recent sell-off in big technology companies such as Facebook, Amazon, Apple, Netflix, and Google - has also dragged dow…", the recent sell off in big technology companies such as facebook  amazon  apple  netflix  and google   has also dragged dow ,0.0,0.2833333333333333,positive,0.057,0.861,0.081,0.128
1605,"5 लाख से भी कम की ये इलेक्ट्रिक कार देगी 200KM की रेंज! 

https://t.co/TLNCdEcnOK",5                                        200km             ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1606,"Cancel the plan to buy an electric car immediately, this cheap and luxury car is coming; Will get 300km range https://t.co/WpVWjvpAUL",cancel the plan to buy an electric car immediately  this cheap and luxury car is coming  will get 300km range  ,0.4,0.7,negative,0.095,0.905,0.0,-0.25
1608,"@DineshDSouza @BetteMidler And after all that, they politely asked you to refrain from charging your electric car..to save the planet",    and after all that  they politely asked you to refrain from charging your electric car  to save the planet,0.0,0.0,positive,0.0,0.849,0.151,0.4939
1610,"RT @SunderlandLab: ""This is a milestone moment for the city.” 🚗 🔋 📈

Councillor Graeme Miller for Washington South, leader of Sunderland Ci…",  this is a milestone moment for the city          councillor graeme miller for washington south  leader of sunderland ci ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1611,"@chedetofficial Trying hard to remain in the limelight, Tun?
Menangani kos sara hidup is first priority, not electric car lol 😅",  trying hard to remain in the limelight  tun  menangani kos sara hidup is first priority  not electric car lol  ,0.25277777777777777,0.525,negative,0.18,0.82,0.0,-0.4082
1613,@ATrujilloDesign Depends on the car and crucially what it is charged with. That 80k figure is a bit of a myth I thi… https://t.co/pbBYIaCBTu,  depends on the car and crucially what it is charged with  that 80k figure is a bit of a myth i thi   ,0.0,1.0,negative,0.091,0.909,0.0,-0.2023
1615,@NG26731 Admittedly to dig up the materials for the batteries takes a lot of effort and energy. But in getting an e… https://t.co/05H6rICvfO,  admittedly to dig up the materials for the batteries takes a lot of effort and energy  but in getting an e   ,0.0,0.0,positive,0.0,0.921,0.079,0.1406
1616,"@AyoCaesar The charging aside, where do I get the money for an electric car? I brought a “clean “ diesel last time… https://t.co/xGlO0gLD2u",  the charging aside  where do i get the money for an electric car  i brought a  clean   diesel last time   ,0.18333333333333335,0.38333333333333336,positive,0.0,0.856,0.144,0.4019
1617,"""This is a milestone moment for the city.” 🚗 🔋 📈

Councillor Graeme Miller for Washington South, leader of Sunderla… https://t.co/Rsb8f9afYx", this is a milestone moment for the city          councillor graeme miller for washington south  leader of sunderla   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1620,@AyoCaesar I rarely park outside my northern terrace. I’m looking for my next car atm and want to get electric but… https://t.co/N5zxG2GDxU,  i rarely park outside my northern terrace  i m looking for my next car atm and want to get electric but   ,0.09999999999999999,0.3166666666666667,positive,0.0,0.937,0.063,0.0387
1622,"@TZajicek @StepanRehak As of now there is no tax or VAT on electric cars, From 2023 there will be 25% VAT on the pa… https://t.co/WuZsc6YhvZ",    as of now there is no tax or vat on electric cars  from 2023 there will be 25  vat on the pa   ,0.0,0.0,negative,0.095,0.905,0.0,-0.296
1623,"@Tesla my car cost 12,500 euros and travels 500 kilometers with 31 euros of gas, invent an electric car of the same… https://t.co/ZVdukrlcYp",  my car cost 12 500 euros and travels 500 kilometers with 31 euros of gas  invent an electric car of the same   ,0.0,0.125,neutral,0.0,1.0,0.0,0.0
1624,"@Tesla my car cost 12,500 euros and travels 500 kilometers with 31 euros of gas, invent an electric car of the same… https://t.co/GLxChX3zC3",  my car cost 12 500 euros and travels 500 kilometers with 31 euros of gas  invent an electric car of the same   ,0.0,0.125,neutral,0.0,1.0,0.0,0.0
1627,I’ve got climate crazies at me now. Apparently an electric car isn’t green enough for them. I think they’re a pain in the hoop.,i ve got climate crazies at me now  apparently an electric car isn t green enough for them  i think they re a pain in the hoop ,-0.05000000000000001,0.3833333333333333,negative,0.13,0.87,0.0,-0.5106
1628,#Maserati MSG Racing unveils #FormulaE Gen 3 livery. The first fully #electric #racingcar in the history of Maserat… https://t.co/BL51aXP31O, maserati msg racing unveils  formulae gen 3 livery  the first fully  electric  racingcar in the history of maserat   ,0.25,0.3333333333333333,neutral,0.0,1.0,0.0,0.0
1629,@Freewhe36884285 @makes_sense1 @BobFromAccounts Wtf are you talking about? I have a BMW X 3 electric vehicle and an… https://t.co/2EJPQ0M1G7,    sense1   wtf are you talking about  i have a bmw x 3 electric vehicle and an   ,-0.5,1.0,negative,0.257,0.743,0.0,-0.5859
1630,@UniofReading Are you bringing back the electric car deal?,  are you bringing back the electric car deal ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1632,"इलेक्ट्रिक कार खरीदने का प्लान तुरंत करें कैंसल, आ रही ये सस्ती और लग्जरी कार; 300km मिलेगी रेंज https://t.co/aw4pTcxO2O",                                                                               300km              ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1633,Baseus Tire Inflator Portable Car Air Compressor 250W Dual Cylinder Electric Tire Pump For Car Motorcycle Bicycle T… https://t.co/97J3so4p0m,baseus tire inflator portable car air compressor 250w dual cylinder electric tire pump for car motorcycle bicycle t   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1634,RT @DrivingEVs: ⚡️DrivingElectric's readers had their say in THREE big awards this year – and their Favourite Electric Car of the last 12 m…,   drivingelectric s readers had their say in three big awards this year   and their favourite electric car of the last 12 m ,0.0,0.08333333333333334,positive,0.0,0.864,0.136,0.4588
1635,RT @DrivingEVs: ⚡️The electric car our readers can’t wait for in 2023 is the drop-top MG Cyberster sports car! 👉 https://t.co/90iRU6RROL #D…,   the electric car our readers can t wait for in 2023 is the drop top mg cyberster sports car       d ,0.5,0.5,negative,0.106,0.804,0.09,-0.0772
1636,"RT @DrivingEVs: ⚡️ Huge congratulations to all the winners and one more shout out for the 2023 @DrivingEVs Car of the Year, Best Value Elec…",    huge congratulations to all the winners and one more shout out for the 2023   car of the year  best value elec ,0.6333333333333334,0.5666666666666667,positive,0.0,0.502,0.498,0.9423
1639,76 MAN Lion's City E electric buses for Oslo - Green Car Congress https://t.co/BUIMbA66Wn,76 man lion s city e electric buses for oslo   green car congress  ,-0.2,0.3,neutral,0.0,1.0,0.0,0.0
1641,"Cold morning, no central heating. House being kept warm by 2kW electric stove.
Ice on the outside of the windows.
C… https://t.co/5NYf2vJ59G",cold morning  no central heating  house being kept warm by 2kw electric stove  ice on the outside of the windows  c   ,0.0,0.47500000000000003,negative,0.1,0.814,0.086,-0.0772
1642,@djag2 @ntinatzouvala Congratulations!! It’s a beauty! Free charging at our house if you want to come over for an e… https://t.co/AJGrNLkryh,    congratulations   it s a beauty  free charging at our house if you want to come over for an e   ,0.4,0.8,positive,0.0,0.494,0.506,0.9062
1647,"@mechnotechs: '@MGMotorIn is expected to unveil #MG4 EV in the upcoming #AutoExpo .

Highlights:
-An electric hatch… https://t.co/xWIYwiiC0w",      is expected to unveil  mg4 ev in the upcoming  autoexpo    highlights   an electric hatch   ,-0.1,0.4,neutral,0.0,1.0,0.0,0.0
1649,@FoxNews Okay are you going to pay for my electric car that goes 200 miles then I have wait one hour to charge ever… https://t.co/kIlrpliJvT,  okay are you going to pay for my electric car that goes 200 miles then i have wait one hour to charge ever   ,0.5,0.5,positive,0.06,0.858,0.082,0.128
1650,@JakeBerry I am currently driving an electric car. I live in Wales in a terraced house within a 'row of terraced ho… https://t.co/vdzjlZypYS,  i am currently driving an electric car  i live in wales in a terraced house within a  row of terraced ho   ,0.06818181818181818,0.45,neutral,0.0,1.0,0.0,0.0
1651,"Which American car company will build the best performing lowest cost green car, will it be Dodge, Chevy, Ford or T… https://t.co/op4IZACo1v",which american car company will build the best performing lowest cost green car  will it be dodge  chevy  ford or t   ,0.26666666666666666,0.19999999999999998,positive,0.105,0.726,0.169,0.3818
